EC-Lab ASCII FILE
Nb header lines : 55                          

Linear Polarization

Run on channel : 2 (SN 25892)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = -10,00 V, max = 10,00 V
Safety Limits :
	Do not start on E overload
Acquisition started on : 10.08.2018 15:01:16
Saved on :
	File : 1.4571_plasma.mpr
	Directory : D:\VLK\2018\Probe MPAL40\
	Host : 172.16.12.5
Device : VSP (SN 1524)
Address : USB
EC-Lab for windows v10.44 (software)
Internet server v10.44 (firmware)
Command interpretor v10.44 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Equivalent Weight : 0,000 g/eq.
Density : 0,000 g/cm3
tR (h:m:s)          0:00:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0                   
dtR (s)             1,0000              
dE/dt               0,100               
dE/dt unit          mV/s                
Ei (V)              -0,300              
vs.                 Ref                 
EL (V)              1,500               
vs.                 Ref                 
record              I                   
dI                  0,000               
unit dI             µA                  
tI (s)              2,0000              
step percent        25                  
N                   5                   
E range min (V)     -10,000             
E range max (V)     10,000              
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           5                   

mode	ox/red	error	control changes	time/s	control/V	Ewe/V	I/mA	P/W
2	1	0	1	1,521600096189432E+004	1,2214642E+000	1,2213279E+000	1,0579515E-001	1,2921057E-004
2	1	0	0	1,521800096187010E+004	1,2214642E+000	1,2212323E+000	1,0581425E-001	1,2922377E-004
2	1	0	0	1,522000096184589E+004	1,2217721E+000	1,2215379E+000	1,0606877E-001	1,2956702E-004
2	1	0	0	1,522200096182167E+004	1,2220800E+000	1,2219009E+000	1,0632329E-001	1,2991653E-004
2	1	0	1	1,522400096179746E+004	1,2220800E+000	1,2217864E+000	1,0625329E-001	1,2981881E-004
2	1	0	1	1,522600096177324E+004	1,2223880E+000	1,2221111E+000	1,0650782E-001	1,3016438E-004
2	1	0	1	1,522800096174903E+004	1,2226959E+000	1,2224550E+000	1,0672415E-001	1,3046547E-004
2	1	0	1	1,523000096172481E+004	1,2226959E+000	1,2224358E+000	1,0666689E-001	1,3039343E-004
2	1	0	0	1,523200096170060E+004	1,2230039E+000	1,2228371E+000	1,0693414E-001	1,3076303E-004
2	1	0	0	1,523400096167639E+004	1,2233118E+000	1,2232192E+000	1,0718229E-001	1,3110743E-004
2	1	0	0	1,523600096165217E+004	1,2233118E+000	1,2230281E+000	1,0718229E-001	1,3108696E-004
2	1	0	0	1,523800096162796E+004	1,2236197E+000	1,2233529E+000	1,0747498E-001	1,3147983E-004
2	1	0	1	1,524000096160374E+004	1,2236197E+000	1,2235439E+000	1,0745589E-001	1,3147701E-004
2	1	0	1	1,524200096157953E+004	1,2239277E+000	1,2237350E+000	1,0756407E-001	1,3162992E-004
2	1	0	1	1,524400096155531E+004	1,2242357E+000	1,2240406E+000	1,0787585E-001	1,3204443E-004
2	1	0	0	1,524600096153110E+004	1,2242357E+000	1,2239450E+000	1,0784404E-001	1,3199517E-004
2	1	0	0	1,524800096150688E+004	1,2245436E+000	1,2243080E+000	1,0812401E-001	1,3237710E-004
2	1	0	0	1,525000096148267E+004	1,2248515E+000	1,2246901E+000	1,0827672E-001	1,3260543E-004
2	1	0	0	1,525200096145846E+004	1,2248515E+000	1,2246901E+000	1,0824491E-001	1,3256646E-004
2	1	0	1	1,525400096143424E+004	1,2251594E+000	1,2249576E+000	1,0852488E-001	1,3293838E-004
2	1	0	1	1,525600096141003E+004	1,2254673E+000	1,2249767E+000	1,0883030E-001	1,3331458E-004
2	1	0	1	1,525800096138581E+004	1,2254673E+000	1,2252442E+000	1,0886212E-001	1,3338268E-004
2	1	0	0	1,526000096136160E+004	1,2257754E+000	1,2256453E+000	1,0909755E-001	1,3371490E-004
2	1	0	0	1,526200096133738E+004	1,2260833E+000	1,2258172E+000	1,0929480E-001	1,3397545E-004
2	1	0	0	1,526400096131317E+004	1,2260833E+000	1,2259319E+000	1,0930116E-001	1,3399578E-004
2	1	0	0	1,526600096128896E+004	1,2263912E+000	1,2261420E+000	1,0962568E-001	1,3441665E-004
2	1	0	1	1,526800096126474E+004	1,2266991E+000	1,2264477E+000	1,0979748E-001	1,3466086E-004
2	1	0	1	1,527000096124053E+004	1,2266991E+000	1,2264477E+000	1,0983566E-001	1,3470769E-004
2	1	0	1	1,527200096121631E+004	1,2270070E+000	1,2267343E+000	1,1000746E-001	1,3494992E-004
2	1	0	1	1,527400096119210E+004	1,2273151E+000	1,2271354E+000	1,1028106E-001	1,3532978E-004
2	1	0	0	1,527600096116788E+004	1,2273151E+000	1,2270972E+000	1,1023016E-001	1,3526311E-004
2	1	0	0	1,527800096114367E+004	1,2276230E+000	1,2275939E+000	1,1051013E-001	1,3566157E-004
2	1	0	0	1,528000096111945E+004	1,2276230E+000	1,2275366E+000	1,1045923E-001	1,3559274E-004
2	1	0	1	1,528200096109524E+004	1,2279309E+000	1,2277658E+000	1,1077102E-001	1,3600086E-004
2	1	0	1	1,528400096107103E+004	1,2282388E+000	1,2280524E+000	1,1098736E-001	1,3629829E-004
2	1	0	1	1,528600096104681E+004	1,2282388E+000	1,2280333E+000	1,1096826E-001	1,3627272E-004
2	1	0	1	1,528800096102260E+004	1,2285467E+000	1,2282816E+000	1,1119097E-001	1,3657383E-004
2	1	0	0	1,529000096099838E+004	1,2288548E+000	1,2288165E+000	1,1145822E-001	1,3696169E-004
2	1	0	0	1,529200096097417E+004	1,2288548E+000	1,2286828E+000	1,1140095E-001	1,3687644E-004
2	1	0	0	1,529400096094995E+004	1,2291627E+000	1,2290267E+000	1,1166184E-001	1,3723537E-004
2	1	0	1	1,529600096092574E+004	1,2294706E+000	1,2293514E+000	1,1189726E-001	1,3756106E-004
2	1	0	1	1,529800096090153E+004	1,2294706E+000	1,2293323E+000	1,1190363E-001	1,3756675E-004
2	1	0	1	1,530000096087731E+004	1,2297785E+000	1,2295234E+000	1,1215815E-001	1,3790106E-004
2	1	0	1	1,530200096085310E+004	1,2300864E+000	1,2298481E+000	1,1245721E-001	1,3830529E-004
2	1	0	0	1,530400096082888E+004	1,2300864E+000	1,2297335E+000	1,1239994E-001	1,3822198E-004
2	1	0	0	1,530600096080467E+004	1,2303944E+000	1,2302876E+000	1,1259720E-001	1,3852693E-004
2	1	0	0	1,530800096078045E+004	1,2307024E+000	1,2305359E+000	1,1283263E-001	1,3884460E-004
2	1	0	0	1,531000096075624E+004	1,2307024E+000	1,2305168E+000	1,1276899E-001	1,3876414E-004
2	1	0	1	1,531200096073202E+004	1,2310103E+000	1,2308415E+000	1,1307442E-001	1,3917670E-004
2	1	0	1	1,531400096070781E+004	1,2313182E+000	1,2309562E+000	1,1332258E-001	1,3949513E-004
2	1	0	1	1,531600096068360E+004	1,2313182E+000	1,2313191E+000	1,1323985E-001	1,3943439E-004
2	1	0	0	1,531800096065938E+004	1,2316262E+000	1,2313573E+000	1,1355800E-001	1,3983047E-004
2	1	0	0	1,532000096063517E+004	1,2316262E+000	1,2313955E+000	1,1344983E-001	1,3970162E-004
2	1	0	0	1,532200096061095E+004	1,2319341E+000	1,2317394E+000	1,1371707E-001	1,4006979E-004
2	1	0	0	1,532400096058674E+004	1,2322421E+000	1,2321024E+000	1,1397796E-001	1,4043252E-004
2	1	0	1	1,532600096056252E+004	1,2322421E+000	1,2321024E+000	1,1398432E-001	1,4044034E-004
2	1	0	1	1,532800096053831E+004	1,2325500E+000	1,2323126E+000	1,1420067E-001	1,4073092E-004
2	1	0	1	1,533000096051409E+004	1,2328579E+000	1,2326373E+000	1,1446791E-001	1,4109742E-004
2	1	0	0	1,533200096048988E+004	1,2328579E+000	1,2327137E+000	1,1451246E-001	1,4116107E-004
2	1	0	0	1,533400096046567E+004	1,2331659E+000	1,2330767E+000	1,1473516E-001	1,4147726E-004
2	1	0	0	1,533600096044145E+004	1,2334738E+000	1,2333823E+000	1,1499604E-001	1,4183408E-004
2	1	0	0	1,533800096041724E+004	1,2334738E+000	1,2333633E+000	1,1487515E-001	1,4168279E-004
2	1	0	1	1,534000096039302E+004	1,2337818E+000	1,2335733E+000	1,1525056E-001	1,4217001E-004
2	1	0	1	1,534200096036881E+004	1,2340897E+000	1,2338217E+000	1,1551780E-001	1,4252838E-004
2	1	0	1	1,534400096034459E+004	1,2340897E+000	1,2338982E+000	1,1541600E-001	1,4241159E-004
2	1	0	0	1,534600096032038E+004	1,2343976E+000	1,2340891E+000	1,1565780E-001	1,4273204E-004
2	1	0	0	1,534800096029617E+004	1,2347056E+000	1,2344904E+000	1,1596322E-001	1,4315548E-004
2	1	0	0	1,535000096027195E+004	1,2347056E+000	1,2346623E+000	1,1593140E-001	1,4313613E-004
2	1	0	0	1,535200096024774E+004	1,2350135E+000	1,2348151E+000	1,1616047E-001	1,4343670E-004
2	1	0	1	1,535400096022352E+004	1,2353214E+000	1,2351017E+000	1,1641499E-001	1,4378435E-004
2	1	0	1	1,535600096019931E+004	1,2353214E+000	1,2352353E+000	1,1633227E-001	1,4369773E-004
2	1	0	1	1,535800096017509E+004	1,2356294E+000	1,2354455E+000	1,1662497E-001	1,4408380E-004
2	1	0	1	1,536000096015088E+004	1,2356294E+000	1,2354838E+000	1,1657406E-001	1,4402537E-004
2	1	0	0	1,536200096012666E+004	1,2359374E+000	1,2356175E+000	1,1683495E-001	1,4436331E-004
2	1	0	0	1,536400096010245E+004	1,2362453E+000	1,2361906E+000	1,1712127E-001	1,4478421E-004
2	1	0	0	1,536600096007824E+004	1,2362453E+000	1,2361715E+000	1,1707674E-001	1,4472693E-004
2	1	0	1	1,536800096005402E+004	1,2365532E+000	1,2363434E+000	1,1737580E-001	1,4511679E-004
2	1	0	1	1,537000096002981E+004	1,2368611E+000	1,2367064E+000	1,1753487E-001	1,4535613E-004
2	1	0	1	1,537200096000559E+004	1,2368611E+000	1,2366300E+000	1,1759850E-001	1,4542583E-004
2	1	0	1	1,537400095998138E+004	1,2371691E+000	1,2369930E+000	1,1778939E-001	1,4570465E-004
2	1	0	0	1,537600095995716E+004	1,2374771E+000	1,2373177E+000	1,1812663E-001	1,4616016E-004
2	1	0	0	1,537800095993295E+004	1,2374771E+000	1,2373368E+000	1,1798664E-001	1,4598921E-004
2	1	0	0	1,538000095990874E+004	1,2377850E+000	1,2376997E+000	1,1817753E-001	1,4626830E-004
2	1	0	1	1,538200095988452E+004	1,2380929E+000	1,2379099E+000	1,1848295E-001	1,4667123E-004
2	1	0	1	1,538400095986031E+004	1,2380929E+000	1,2380054E+000	1,1846387E-001	1,4665892E-004
2	1	0	1	1,538600095983609E+004	1,2384008E+000	1,2382920E+000	1,1878201E-001	1,4708682E-004
2	1	0	1	1,538800095981188E+004	1,2387089E+000	1,2385212E+000	1,1899200E-001	1,4737411E-004
2	1	0	0	1,539000095978766E+004	1,2387089E+000	1,2385021E+000	1,1898563E-001	1,4736396E-004
2	1	0	0	1,539200095976345E+004	1,2390168E+000	1,2389224E+000	1,1920834E-001	1,4768988E-004
2	1	0	0	1,539400095973923E+004	1,2393247E+000	1,2391516E+000	1,1945649E-001	1,4802470E-004
2	1	0	0	1,539600095971502E+004	1,2393247E+000	1,2390561E+000	1,1945649E-001	1,4801329E-004
2	1	0	1	1,539800095969081E+004	1,2396326E+000	1,2394764E+000	1,1962193E-001	1,4826856E-004
2	1	0	1	1,540000095966659E+004	1,2396326E+000	1,2394000E+000	1,1963465E-001	1,4827518E-004
2	1	0	0	1,540200095964238E+004	1,2399405E+000	1,2398776E+000	1,1987009E-001	1,4862424E-004
2	1	0	0	1,540400095961816E+004	1,2402486E+000	1,2400113E+000	1,2009916E-001	1,4892431E-004
2	1	0	0	1,540600095959395E+004	1,2402486E+000	1,2400113E+000	1,2009916E-001	1,4892431E-004
2	1	0	0	1,540800095956973E+004	1,2405565E+000	1,2403551E+000	1,2030277E-001	1,4921815E-004
2	1	0	1	1,541000095954552E+004	1,2408644E+000	1,2406800E+000	1,2053184E-001	1,4954145E-004
2	1	0	1	1,541200095952131E+004	1,2408644E+000	1,2406609E+000	1,2058911E-001	1,4961019E-004
2	1	0	1	1,541400095949709E+004	1,2411723E+000	1,2409092E+000	1,2080545E-001	1,4990859E-004
2	1	0	0	1,541600095947288E+004	1,2414802E+000	1,2412913E+000	1,2101543E-001	1,5021540E-004
2	1	0	0	1,541800095944866E+004	1,2414802E+000	1,2411958E+000	1,2111723E-001	1,5033020E-004
2	1	0	0	1,542000095942445E+004	1,2417881E+000	1,2416543E+000	1,2125722E-001	1,5055954E-004
2	1	0	0	1,542200095940023E+004	1,2420962E+000	1,2418835E+000	1,2149265E-001	1,5087971E-004
2	1	0	1	1,542400095937602E+004	1,2420962E+000	1,2419981E+000	1,2156264E-001	1,5098056E-004
2	1	0	1	1,542600095935180E+004	1,2424041E+000	1,2422082E+000	1,2186170E-001	1,5137761E-004
2	1	0	1	1,542800095932759E+004	1,2427120E+000	1,2425903E+000	1,2205260E-001	1,5166137E-004
2	1	0	0	1,543000095930338E+004	1,2427120E+000	1,2425903E+000	1,2201442E-001	1,5161393E-004
2	1	0	0	1,543200095927916E+004	1,2430199E+000	1,2428578E+000	1,2232620E-001	1,5203407E-004
2	1	0	0	1,543400095925495E+004	1,2430199E+000	1,2429150E+000	1,2224349E-001	1,5193826E-004
2	1	0	0	1,543600095923073E+004	1,2433279E+000	1,2430106E+000	1,2253617E-001	1,5231378E-004
2	1	0	1	1,543800095920652E+004	1,2436359E+000	1,2433163E+000	1,2274616E-001	1,5261231E-004
2	1	0	1	1,544000095918230E+004	1,2436359E+000	1,2434309E+000	1,2273343E-001	1,5261053E-004
2	1	0	1	1,544200095915809E+004	1,2439438E+000	1,2435646E+000	1,2293705E-001	1,5288017E-004
2	1	0	1	1,544400095913387E+004	1,2442517E+000	1,2440804E+000	1,2321702E-001	1,5329188E-004
2	1	0	0	1,544600095910966E+004	1,2442517E+000	1,2442714E+000	1,2318520E-001	1,5327582E-004
2	1	0	0	1,544800095908545E+004	1,2445596E+000	1,2443097E+000	1,2345881E-001	1,5362099E-004
2	1	0	0	1,545000095906123E+004	1,2448676E+000	1,2446917E+000	1,2372606E-001	1,5400081E-004
2	1	0	1	1,545200095903702E+004	1,2448676E+000	1,2446917E+000	1,2367516E-001	1,5393745E-004
2	1	0	1	1,545400095901280E+004	1,2451756E+000	1,2448446E+000	1,2387877E-001	1,5420982E-004
2	1	0	1	1,545600095898859E+004	1,2454835E+000	1,2452266E+000	1,2417783E-001	1,5462954E-004
2	1	0	1	1,545800095896437E+004	1,2454835E+000	1,2453030E+000	1,2420328E-001	1,5467072E-004
2	1	0	0	1,546000095894016E+004	1,2457914E+000	1,2455896E+000	1,2440054E-001	1,5495202E-004
2	1	0	0	1,546200095891595E+004	1,2460994E+000	1,2460481E+000	1,2469959E-001	1,5538168E-004
2	1	0	0	1,546400095889173E+004	1,2460994E+000	1,2459908E+000	1,2471869E-001	1,5539833E-004
2	1	0	1	1,546600095886752E+004	1,2464073E+000	1,2462392E+000	1,2484594E-001	1,5558791E-004
2	1	0	1	1,546800095884330E+004	1,2467152E+000	1,2463920E+000	1,2518954E-001	1,5603524E-004
2	1	0	1	1,547000095881909E+004	1,2467152E+000	1,2464492E+000	1,2515774E-001	1,5600277E-004
2	1	0	1	1,547200095879487E+004	1,2470232E+000	1,2468122E+000	1,2538680E-001	1,5633380E-004
2	1	0	0	1,547400095877066E+004	1,2470232E+000	1,2467167E+000	1,2531681E-001	1,5623457E-004
2	1	0	0	1,547600095874644E+004	1,2473311E+000	1,2471371E+000	1,2557769E-001	1,5661259E-004
2	1	0	0	1,547800095872223E+004	1,2476391E+000	1,2473854E+000	1,2587038E-001	1,5700886E-004
2	1	0	0	1,548000095869802E+004	1,2476391E+000	1,2474045E+000	1,2589584E-001	1,5704303E-004
2	1	0	1	1,548200095867380E+004	1,2479470E+000	1,2477484E+000	1,2611218E-001	1,5735626E-004
2	1	0	1	1,548400095864959E+004	1,2482549E+000	1,2480158E+000	1,2634762E-001	1,5768381E-004
2	1	0	1	1,548600095862537E+004	1,2482549E+000	1,2480731E+000	1,2639852E-001	1,5775459E-004
2	1	0	0	1,548800095860116E+004	1,2485629E+000	1,2484552E+000	1,2660849E-001	1,5806503E-004
2	1	0	0	1,549000095857694E+004	1,2488708E+000	1,2485889E+000	1,2683755E-001	1,5836796E-004
2	1	0	0	1,549200095855273E+004	1,2488708E+000	1,2485698E+000	1,2674212E-001	1,5824639E-004
2	1	0	0	1,549400095852852E+004	1,2491788E+000	1,2489327E+000	1,2705390E-001	1,5868178E-004
2	1	0	1	1,549600095850430E+004	1,2494867E+000	1,2491812E+000	1,2723206E-001	1,5893589E-004
2	1	0	1	1,549800095848009E+004	1,2494867E+000	1,2493531E+000	1,2725116E-001	1,5898162E-004
2	1	0	1	1,550000095845587E+004	1,2497946E+000	1,2495441E+000	1,2751204E-001	1,5933192E-004
2	1	0	0	1,550200095843166E+004	1,2501026E+000	1,2498498E+000	1,2776020E-001	1,5968106E-004
2	1	0	0	1,550400095840744E+004	1,2501026E+000	1,2498306E+000	1,2775384E-001	1,5967066E-004
2	1	0	0	1,550600095838323E+004	1,2504106E+000	1,2501745E+000	1,2801471E-001	1,6004073E-004
2	1	0	0	1,550800095835901E+004	1,2507185E+000	1,2504038E+000	1,2821834E-001	1,6032469E-004
2	1	0	1	1,551000095833480E+004	1,2507185E+000	1,2505757E+000	1,2816742E-001	1,6028306E-004
2	1	0	1	1,551200095831059E+004	1,2510264E+000	1,2508049E+000	1,2847921E-001	1,6070243E-004
2	1	0	1	1,551400095828637E+004	1,2510264E+000	1,2507668E+000	1,2839650E-001	1,6059406E-004
2	1	0	0	1,551600095826216E+004	1,2513343E+000	1,2512252E+000	1,2872738E-001	1,6106694E-004
2	1	0	0	1,551800095823794E+004	1,2516423E+000	1,2514545E+000	1,2899461E-001	1,6143089E-004
2	1	0	0	1,552000095821373E+004	1,2516423E+000	1,2515882E+000	1,2894371E-001	1,6138444E-004
2	1	0	0	1,552200095818951E+004	1,2519503E+000	1,2516264E+000	1,2920460E-001	1,6171589E-004
2	1	0	1	1,552400095816530E+004	1,2522582E+000	1,2521040E+000	1,2947820E-001	1,6212018E-004
2	1	0	1	1,552600095814109E+004	1,2522582E+000	1,2520276E+000	1,2954183E-001	1,6218994E-004
2	1	0	1	1,552800095811687E+004	1,2525661E+000	1,2523333E+000	1,2961183E-001	1,6231721E-004
2	1	0	1	1,553000095809266E+004	1,2528740E+000	1,2527918E+000	1,2994270E-001	1,6279114E-004
2	1	0	0	1,553200095806844E+004	1,2528740E+000	1,2526580E+000	1,2992997E-001	1,6275782E-004
2	1	0	0	1,553400095804423E+004	1,2531819E+000	1,2529827E+000	1,3009541E-001	1,6300729E-004
2	1	0	0	1,553600095802001E+004	1,2534900E+000	1,2532693E+000	1,3048355E-001	1,6353103E-004
2	1	0	1	1,553800095799580E+004	1,2534900E+000	1,2533457E+000	1,3043265E-001	1,6347721E-004
2	1	0	1	1,554000095797158E+004	1,2537979E+000	1,2535750E+000	1,3055353E-001	1,6365864E-004
2	1	0	1	1,554200095794737E+004	1,2541058E+000	1,2537469E+000	1,3094807E-001	1,6417573E-004
2	1	0	1	1,554400095792316E+004	1,2541058E+000	1,2537278E+000	1,3089079E-001	1,6410142E-004
2	1	0	0	1,554600095789894E+004	1,2544137E+000	1,2541289E+000	1,3113257E-001	1,6445716E-004
2	1	0	0	1,554800095787473E+004	1,2547216E+000	1,2544538E+000	1,3137437E-001	1,6480307E-004
2	1	0	0	1,555000095785051E+004	1,2547216E+000	1,2545493E+000	1,3138074E-001	1,6482361E-004
2	1	0	1	1,555200095782630E+004	1,2550297E+000	1,2548168E+000	1,3157800E-001	1,6510628E-004
2	1	0	1	1,555400095780208E+004	1,2550297E+000	1,2547404E+000	1,3148254E-001	1,6497645E-004
2	1	0	1	1,555600095777787E+004	1,2553376E+000	1,2550460E+000	1,3180070E-001	1,6541594E-004
2	1	0	1	1,555800095775365E+004	1,2556455E+000	1,2555236E+000	1,3218248E-001	1,6595822E-004
2	1	0	0	1,556000095772944E+004	1,2556455E+000	1,2553325E+000	1,3207431E-001	1,6579717E-004
2	1	0	0	1,556200095770523E+004	1,2559534E+000	1,2557337E+000	1,3233519E-001	1,6617775E-004
2	1	0	0	1,556400095768101E+004	1,2562613E+000	1,2559630E+000	1,3255154E-001	1,6647982E-004
2	1	0	0	1,556600095765680E+004	1,2562613E+000	1,2559439E+000	1,3251334E-001	1,6642932E-004
2	1	0	1	1,556800095763258E+004	1,2565694E+000	1,2563450E+000	1,3282514E-001	1,6687420E-004
2	1	0	1	1,557000095760837E+004	1,2568773E+000	1,2566888E+000	1,3297784E-001	1,6711176E-004
2	1	0	1	1,557200095758415E+004	1,2568773E+000	1,2565933E+000	1,3295239E-001	1,6706709E-004
2	1	0	0	1,557400095755994E+004	1,2571852E+000	1,2569946E+000	1,3322599E-001	1,6746436E-004
2	1	0	0	1,557600095753573E+004	1,2574931E+000	1,2573384E+000	1,3346143E-001	1,6780618E-004
2	1	0	0	1,557800095751151E+004	1,2574931E+000	1,2572429E+000	1,3353142E-001	1,6788143E-004
2	1	0	0	1,558000095748730E+004	1,2578011E+000	1,2575295E+000	1,3377322E-001	1,6822378E-004
2	1	0	1	1,558200095746308E+004	1,2581090E+000	1,2580452E+000	1,3405319E-001	1,6864497E-004
2	1	0	1	1,558400095743887E+004	1,2581090E+000	1,2579306E+000	1,3398319E-001	1,6854156E-004
2	1	0	1	1,558600095741465E+004	1,2584170E+000	1,2581789E+000	1,3414228E-001	1,6877499E-004
2	1	0	0	1,558800095739044E+004	1,2587249E+000	1,2585610E+000	1,3446678E-001	1,6923466E-004
2	1	0	0	1,559000095736622E+004	1,2587249E+000	1,2584655E+000	1,3433953E-001	1,6906166E-004
2	1	0	0	1,559200095734201E+004	1,2590328E+000	1,2588476E+000	1,3470858E-001	1,6957757E-004
2	1	0	0	1,559400095731780E+004	1,2590328E+000	1,2589623E+000	1,3469584E-001	1,6957699E-004
2	1	0	1	1,559600095729358E+004	1,2593408E+000	1,2590387E+000	1,3482946E-001	1,6975551E-004
2	1	0	1	1,559800095726937E+004	1,2596487E+000	1,2594016E+000	1,3505219E-001	1,7008494E-004
2	1	0	1	1,560000095724515E+004	1,2596487E+000	1,2592870E+000	1,3513491E-001	1,7017363E-004
2	1	0	0	1,560200095722094E+004	1,2599567E+000	1,2598028E+000	1,3531306E-001	1,7046779E-004
2	1	0	0	1,560400095719672E+004	1,2602646E+000	1,2598602E+000	1,3557394E-001	1,7080420E-004
2	1	0	0	1,560600095717251E+004	1,2602646E+000	1,2600321E+000	1,3560575E-001	1,7086760E-004
2	1	0	1	1,560800095714830E+004	1,2605726E+000	1,2604141E+000	1,3589209E-001	1,7128032E-004
2	1	0	1	1,561000095712408E+004	1,2608805E+000	1,2607388E+000	1,3606389E-001	1,7154103E-004
2	1	0	1	1,561200095709987E+004	1,2608805E+000	1,2607198E+000	1,3602573E-001	1,7149032E-004
2	1	0	1	1,561400095707565E+004	1,2611884E+000	1,2610254E+000	1,3625479E-001	1,7182075E-004
2	1	0	0	1,561600095705144E+004	1,2614964E+000	1,2613693E+000	1,3654111E-001	1,7222877E-004
2	1	0	0	1,561800095702722E+004	1,2614964E+000	1,2611592E+000	1,3646476E-001	1,7210378E-004
2	1	0	0	1,562000095700301E+004	1,2618043E+000	1,2615412E+000	1,3684018E-001	1,7262953E-004
2	1	0	1	1,562200095697879E+004	1,2621123E+000	1,2618469E+000	1,3703106E-001	1,7291222E-004
2	1	0	1	1,562400095695458E+004	1,2621123E+000	1,2619042E+000	1,3701198E-001	1,7289599E-004
2	1	0	1	1,562600095693037E+004	1,2624202E+000	1,2622290E+000	1,3727923E-001	1,7327782E-004
2	1	0	1	1,562800095690615E+004	1,2624202E+000	1,2622480E+000	1,3714561E-001	1,7311178E-004
2	1	0	0	1,563000095688194E+004	1,2627281E+000	1,2624965E+000	1,3760374E-001	1,7372424E-004
2	1	0	0	1,563200095685772E+004	1,2630360E+000	1,2628976E+000	1,3780734E-001	1,7403656E-004
2	1	0	0	1,563400095683351E+004	1,2630360E+000	1,2627065E+000	1,3764192E-001	1,7380135E-004
2	1	0	1	1,563600095680929E+004	1,2633440E+000	1,2629550E+000	1,3797280E-001	1,7425344E-004
2	1	0	1	1,563800095678508E+004	1,2636520E+000	1,2633561E+000	1,3816369E-001	1,7454993E-004
2	1	0	1	1,564000095676086E+004	1,2636520E+000	1,2633944E+000	1,3813823E-001	1,7452307E-004
2	1	0	1	1,564200095673665E+004	1,2639599E+000	1,2636808E+000	1,3841820E-001	1,7491642E-004
2	1	0	0	1,564400095671244E+004	1,2642678E+000	1,2640057E+000	1,3867271E-001	1,7528309E-004
2	1	0	0	1,564600095668822E+004	1,2642678E+000	1,2639292E+000	1,3868544E-001	1,7528857E-004
2	1	0	0	1,564800095666401E+004	1,2645757E+000	1,2642157E+000	1,3895269E-001	1,7566617E-004
2	1	0	0	1,565000095663979E+004	1,2648838E+000	1,2645787E+000	1,3921994E-001	1,7605457E-004
2	1	0	1	1,565200095661558E+004	1,2648838E+000	1,2646360E+000	1,3921994E-001	1,7606256E-004
2	1	0	1	1,565400095659136E+004	1,2651917E+000	1,2650181E+000	1,3951899E-001	1,7649405E-004
2	1	0	1	1,565600095656715E+004	1,2654996E+000	1,2653620E+000	1,3979259E-001	1,7688824E-004
2	1	0	0	1,565800095654294E+004	1,2654996E+000	1,2652092E+000	1,3973534E-001	1,7679443E-004
2	1	0	0	1,566000095651872E+004	1,2658075E+000	1,2656677E+000	1,4002803E-001	1,7722895E-004
2	1	0	0	1,566200095649451E+004	1,2661154E+000	1,2658778E+000	1,4023165E-001	1,7751615E-004
2	1	0	0	1,566400095647029E+004	1,2661154E+000	1,2660115E+000	1,4016165E-001	1,7744626E-004
2	1	0	1	1,566600095644608E+004	1,2664235E+000	1,2661071E+000	1,4047346E-001	1,7785444E-004
2	1	0	1	1,566800095642186E+004	1,2664235E+000	1,2662981E+000	1,4049889E-001	1,7791348E-004
2	1	0	1	1,567000095639765E+004	1,2667314E+000	1,2666228E+000	1,4074704E-001	1,7827340E-004
2	1	0	0	1,567200095637343E+004	1,2670393E+000	1,2669094E+000	1,4095068E-001	1,7857173E-004
2	1	0	0	1,567400095634922E+004	1,2670393E+000	1,2669284E+000	1,4086795E-001	1,7846961E-004
2	1	0	0	1,567600095632501E+004	1,2673472E+000	1,2671769E+000	1,4121155E-001	1,7894001E-004
2	1	0	0	1,567800095630079E+004	1,2676551E+000	1,2674825E+000	1,4151061E-001	1,7936222E-004
2	1	0	1	1,568000095627658E+004	1,2676551E+000	1,2674634E+000	1,4152335E-001	1,7937567E-004
2	1	0	1	1,568200095625236E+004	1,2679632E+000	1,2679791E+000	1,4180967E-001	1,7981170E-004
2	1	0	1	1,568400095622815E+004	1,2682711E+000	1,2680174E+000	1,4196238E-001	1,8001077E-004
2	1	0	1	1,568600095620393E+004	1,2682711E+000	1,2681129E+000	1,4193057E-001	1,7998398E-004
2	1	0	0	1,568800095617972E+004	1,2685790E+000	1,2685142E+000	1,4222963E-001	1,8042031E-004
2	1	0	0	1,569000095615551E+004	1,2688869E+000	1,2687625E+000	1,4245233E-001	1,8073816E-004
2	1	0	0	1,569200095613129E+004	1,2688869E+000	1,2686478E+000	1,4245233E-001	1,8072184E-004
2	1	0	1	1,569400095610708E+004	1,2691948E+000	1,2691255E+000	1,4273229E-001	1,8114518E-004
2	1	0	1	1,569600095608286E+004	1,2695028E+000	1,2692783E+000	1,4301229E-001	1,8152239E-004
2	1	0	1	1,569800095605865E+004	1,2695028E+000	1,2694311E+000	1,4298046E-001	1,8150384E-004
